,Date,State_Num,State,County_Num,County_Name,Event,Property_DMG,Damage Factor,F-Scale,Month,Year
320,1975-01-10,1,AL,117,SHELBY,TORNADO,250.0,K,1.0,1,1975
321,1975-01-10,1,AL,115,ST. CLAIR,TORNADO,2.5,M,3.0,1,1975
322,1975-01-10,1,AL,3,BALDWIN,TORNADO,2.5,K,1.0,1,1975
323,1975-01-10,1,AL,1,AUTAUGA,TORNADO,25.0,K,1.0,1,1975
324,1975-01-10,1,AL,101,MONTGOMERY,TORNADO,2.5,M,2.0,1,1975
325,1975-01-10,1,AL,87,MACON,TORNADO,250.0,K,2.0,1,1975
326,1975-01-10,1,AL,29,CLEBURNE,TORNADO,250.0,K,1.0,1,1975
327,1975-01-10,1,AL,81,LEE,TORNADO,2.5,M,2.0,1,1975
328,1975-02-16,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,2,1975
329,1975-02-16,1,AL,3,BALDWIN,TORNADO,250.0,K,2.0,2,1975
330,1975-02-23,1,AL,127,WALKER,TORNADO,250.0,K,2.0,2,1975
331,1975-02-23,1,AL,43,CULLMAN,TORNADO,250.0,K,2.0,2,1975
332,1975-02-23,1,AL,125,TUSCALOOSA,TORNADO,25.0,M,4.0,2,1975
333,1975-02-23,1,AL,15,CALHOUN,TORNADO,0.03,K,0.0,2,1975
334,1975-03-07,1,AL,113,RUSSELL,TORNADO,0.0,K,0.0,3,1975
335,1975-03-13,1,AL,125,TUSCALOOSA,TORNADO,0.25,K,0.0,3,1975
336,1975-03-13,1,AL,21,CHILTON,TORNADO,25.0,K,1.0,3,1975
337,1975-03-13,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,3,1975
338,1975-03-13,1,AL,39,COVINGTON,TORNADO,25.0,K,1.0,3,1975
339,1975-03-18,1,AL,125,TUSCALOOSA,TORNADO,25.0,K,1.0,3,1975
340,1967-12-18,1,AL,103,MORGAN,TORNADO,2.5,M,2.0,12,1967
341,1967-12-18,1,AL,89,MADISON,TORNADO,2.5,M,2.0,12,1967
342,1967-12-18,1,AL,119,SUMTER,TORNADO,25.0,K,3.0,12,1967
343,1967-12-19,1,AL,73,JEFFERSON,TORNADO,25.0,K,2.0,12,1967
344,1967-12-21,1,AL,89,MADISON,TORNADO,250.0,K,1.0,12,1967
345,1968-01-23,1,AL,45,DALE,TORNADO,250.0,K,1.0,1,1968
346,1968-04-04,1,AL,33,COLBERT,TORNADO,250.0,K,1.0,4,1968
347,1968-04-04,1,AL,95,MARSHALL,TORNADO,250.0,K,2.0,4,1968
348,1968-05-14,1,AL,33,COLBERT,TORNADO,0.25,K,1.0,5,1968
349,1968-05-27,1,AL,53,ESCAMBIA,TORNADO,2.5,K,,5,1968
350,1968-05-29,1,AL,79,LAWRENCE,TORNADO,250.0,K,2.0,5,1968
351,1981-07-05,1,AL,57,FAYETTE,TORNADO,2.5,K,0.0,7,1981
352,1981-08-18,1,AL,3,BALDWIN,TORNADO,0.03,K,0.0,8,1981
353,1982-01-03,1,AL,21,CHILTON,TORNADO,250.0,K,2.0,1,1982
354,1982-01-03,1,AL,37,COOSA,TORNADO,250.0,K,2.0,1,1982
355,1982-01-03,1,AL,1,AUTAUGA,TORNADO,250.0,K,2.0,1,1982
356,1982-01-03,1,AL,1,AUTAUGA,TORNADO,2.5,K,1.0,1,1982
357,1982-01-03,1,AL,21,CHILTON,TORNADO,25.0,K,1.0,1,1982
358,1982-01-03,1,AL,21,CHILTON,TORNADO,250.0,K,2.0,1,1982
359,1982-01-03,1,AL,43,CULLMAN,TORNADO,250.0,K,2.0,1,1982
360,1982-01-03,1,AL,95,MARSHALL,TORNADO,25.0,K,2.0,1,1982
361,1982-01-03,1,AL,99,MONROE,TORNADO,25.0,K,1.0,1,1982
362,1982-01-07,1,AL,69,HOUSTON,TORNADO,25.0,K,1.0,1,1982
363,1982-03-15,1,AL,15,CALHOUN,TORNADO,25.0,K,1.0,3,1982
364,1971-06-15,1,AL,55,ETOWAH,TORNADO,2.5,K,1.0,6,1971
365,1971-09-16,1,AL,129,WASHINGTON,TORNADO,25.0,K,2.0,9,1971
366,1971-09-16,1,AL,129,WASHINGTON,TORNADO,25.0,K,1.0,9,1971
367,1971-09-16,1,AL,3,BALDWIN,TORNADO,250.0,K,1.0,9,1971
368,1971-09-16,1,AL,3,BALDWIN,TORNADO,250.0,K,2.0,9,1971
369,1971-09-17,1,AL,31,COFFEE,TORNADO,25.0,K,3.0,9,1971
370,1971-12-20,1,AL,99,MONROE,TORNADO,250.0,K,3.0,12,1971
371,1972-01-04,1,AL,91,MARENGO,TORNADO,250.0,K,2.0,1,1972
372,1972-01-10,1,AL,17,CHAMBERS,TORNADO,25.0,K,2.0,1,1972
373,1972-01-13,1,AL,31,COFFEE,TORNADO,250.0,K,2.0,1,1972
374,1972-01-13,1,AL,45,DALE,TORNADO,250.0,K,2.0,1,1972
375,1972-01-13,1,AL,67,HENRY,TORNADO,250.0,K,3.0,1,1972
376,1972-01-13,1,AL,5,BARBOUR,TORNADO,250.0,K,3.0,1,1972
377,1983-05-15,1,AL,43,CULLMAN,TORNADO,2.5,K,1.0,5,1983
378,1983-05-16,1,AL,87,MACON,TORNADO,2.5,K,1.0,5,1983
379,1983-05-16,1,AL,31,COFFEE,TORNADO,250.0,K,3.0,5,1983
380,1983-05-19,1,AL,43,CULLMAN,TORNADO,25.0,K,2.0,5,1983
381,1983-05-19,1,AL,103,MORGAN,TORNADO,25.0,K,2.0,5,1983
382,1983-05-19,1,AL,25,CLARKE,TORNADO,25.0,K,2.0,5,1983
383,1983-05-19,1,AL,95,MARSHALL,TORNADO,25.0,K,1.0,5,1983
384,1983-05-19,1,AL,49,DEKALB,TORNADO,2.5,M,3.0,5,1983
385,1983-06-16,1,AL,55,ETOWAH,TORNADO,250.0,K,1.0,6,1983
386,1983-07-20,1,AL,3,BALDWIN,TORNADO,2.5,K,1.0,7,1983
387,1977-06-16,1,AL,97,MOBILE,TORNADO,2.5,K,2.0,6,1977
388,1977-06-22,1,AL,55,ETOWAH,TORNADO,250.0,K,2.0,6,1977
389,1977-07-08,1,AL,73,JEFFERSON,TORNADO,250.0,K,2.0,7,1977
390,1977-07-17,1,AL,89,MADISON,TORNADO,250.0,K,2.0,7,1977
391,1977-09-06,1,AL,131,WILCOX,TORNADO,2.5,K,1.0,9,1977
392,1977-09-06,1,AL,125,TUSCALOOSA,TORNADO,25.0,K,2.0,9,1977
393,1977-09-06,1,AL,125,TUSCALOOSA,TORNADO,25.0,K,1.0,9,1977
394,1977-10-25,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,10,1977
395,1977-11-30,1,AL,97,MOBILE,TORNADO,250.0,K,1.0,11,1977
396,1985-10-28,1,AL,39,COVINGTON,TORNADO,25.0,K,1.0,10,1985
397,1985-10-28,1,AL,53,ESCAMBIA,TORNADO,25.0,K,1.0,10,1985
398,1985-10-29,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,10,1985
399,1985-11-29,1,AL,5,BARBOUR,TORNADO,25.0,K,1.0,11,1985
400,1957-06-28,1,AL,35,CONECUH,TORNADO,2.5,K,1.0,6,1957
401,1957-06-28,1,AL,35,CONECUH,TORNADO,250.0,K,2.0,6,1957
402,1979-11-25,1,AL,47,DALLAS,TORNADO,0.0,K,0.0,11,1979
403,1979-11-25,1,AL,13,BUTLER,TORNADO,25.0,K,2.0,11,1979
404,1979-11-25,1,AL,85,LOWNDES,TORNADO,25.0,K,2.0,11,1979
405,1979-11-25,1,AL,101,MONTGOMERY,TORNADO,2.5,M,3.0,11,1979
406,1979-11-25,1,AL,51,ELMORE,TORNADO,2.5,M,3.0,11,1979
407,1979-11-25,1,AL,51,ELMORE,TORNADO,250.0,K,2.0,11,1979
408,1979-11-25,1,AL,123,TALLAPOOSA,TORNADO,250.0,K,2.0,11,1979
409,1980-03-08,1,AL,7,BIBB,TORNADO,2.5,K,1.0,3,1980
410,1980-03-08,1,AL,69,HOUSTON,TORNADO,250.0,K,2.0,3,1980
411,1980-03-17,1,AL,25,CLARKE,TORNADO,25.0,K,1.0,3,1980
412,1980-03-17,1,AL,25,CLARKE,TORNADO,2.5,K,1.0,3,1980
413,1980-03-20,1,AL,73,JEFFERSON,TORNADO,0.0,K,1.0,3,1980
414,1980-03-20,1,AL,121,TALLADEGA,TORNADO,250.0,K,2.0,3,1980
415,1980-04-12,1,AL,61,GENEVA,TORNADO,250.0,K,2.0,4,1980
416,1980-04-13,1,AL,97,MOBILE,TORNADO,25.0,K,1.0,4,1980
417,1980-04-13,1,AL,97,MOBILE,TORNADO,0.25,K,1.0,4,1980
418,1980-04-13,1,AL,97,MOBILE,TORNADO,2.5,K,1.0,4,1980
419,1980-04-13,1,AL,3,BALDWIN,TORNADO,25.0,K,2.0,4,1980
420,1980-04-13,1,AL,97,MOBILE,TORNADO,25.0,K,1.0,4,1980
421,1980-04-13,1,AL,81,LEE,TORNADO,2.5,M,2.0,4,1980
422,1980-04-25,1,AL,73,JEFFERSON,TORNADO,250.0,K,2.0,4,1980
423,1980-04-27,1,AL,55,ETOWAH,TORNADO,25.0,K,2.0,4,1980
424,1980-05-15,1,AL,97,MOBILE,TORNADO,2.5,K,0.0,5,1980
425,1980-05-17,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,5,1980
426,1980-05-17,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,5,1980
427,1987-06-03,1,AL,29,CLEBURNE,TORNADO,25.0,K,1.0,6,1987
428,1987-06-14,1,AL,57,FAYETTE,TORNADO,0.03,K,0.0,6,1987
429,1987-06-14,1,AL,57,FAYETTE,TORNADO,0.0,K,0.0,6,1987
430,1987-06-14,1,AL,57,FAYETTE,TORNADO,0.0,K,0.0,6,1987
431,1987-06-26,1,AL,97,MOBILE,TORNADO,0.0,K,0.0,6,1987
432,1987-08-12,1,AL,97,MOBILE,TORNADO,0.0,K,0.0,8,1987
433,1984-04-22,1,AL,7,BIBB,TORNADO,250.0,K,2.0,4,1984
434,1984-04-22,1,AL,101,MONTGOMERY,TORNADO,25.0,K,1.0,4,1984
435,1984-04-22,1,AL,17,CHAMBERS,TORNADO,25.0,K,1.0,4,1984
436,1984-05-02,1,AL,73,JEFFERSON,TORNADO,25.0,K,0.0,5,1984
437,1984-05-03,1,AL,83,LIMESTONE,TORNADO,25.0,K,1.0,5,1984
438,1984-05-03,1,AL,101,MONTGOMERY,TORNADO,2.5,M,3.0,5,1984
439,1984-05-03,1,AL,51,ELMORE,TORNADO,2.5,M,3.0,5,1984
440,1984-05-03,1,AL,87,MACON,TORNADO,25.0,K,1.0,5,1984
441,1984-05-03,1,AL,69,HOUSTON,TORNADO,25.0,K,1.0,5,1984
442,1984-05-03,1,AL,119,SUMTER,TORNADO,0.25,K,0.0,5,1984
443,1984-05-03,1,AL,117,SHELBY,TORNADO,2.5,K,1.0,5,1984
444,1984-05-03,1,AL,117,SHELBY,TORNADO,250.0,K,2.0,5,1984
445,1984-05-03,1,AL,121,TALLADEGA,TORNADO,250.0,K,2.0,5,1984
446,1984-05-03,1,AL,47,DALLAS,TORNADO,2.5,M,2.0,5,1984
447,1957-06-28,1,AL,39,COVINGTON,TORNADO,250.0,K,2.0,6,1957
448,1957-06-28,1,AL,13,BUTLER,TORNADO,250.0,K,2.0,6,1957
449,1957-06-28,1,AL,41,CRENSHAW,TORNADO,0.0,K,0.0,6,1957
450,1957-06-28,1,AL,5,BARBOUR,TORNADO,25.0,K,2.0,6,1957
451,1957-08-15,1,AL,81,LEE,TORNADO,2.5,K,1.0,8,1957
452,1957-09-18,1,AL,47,DALLAS,TORNADO,25.0,K,0.0,9,1957
453,1957-11-08,1,AL,107,PICKENS,TORNADO,250.0,K,1.0,11,1957
454,1957-11-08,1,AL,117,SHELBY,TORNADO,25.0,K,1.0,11,1957
455,1957-11-17,1,AL,75,LAMAR,TORNADO,2.5,K,1.0,11,1957
456,1957-11-17,1,AL,127,WALKER,TORNADO,25.0,K,4.0,11,1957
457,1957-11-17,1,AL,43,CULLMAN,TORNADO,250.0,K,1.0,11,1957
458,1957-11-18,1,AL,59,FRANKLIN,TORNADO,25.0,K,2.0,11,1957
459,1957-11-18,1,AL,63,GREENE,TORNADO,250.0,K,1.0,11,1957
460,1957-11-18,1,AL,65,HALE,TORNADO,250.0,K,1.0,11,1957
461,1957-11-18,1,AL,125,TUSCALOOSA,TORNADO,25.0,K,1.0,11,1957
462,1957-11-18,1,AL,47,DALLAS,TORNADO,25.0,K,1.0,11,1957
463,1957-11-18,1,AL,73,JEFFERSON,TORNADO,2.5,M,2.0,11,1957
464,1957-11-18,1,AL,49,DEKALB,TORNADO,25.0,K,1.0,11,1957
465,1957-11-18,1,AL,123,TALLAPOOSA,TORNADO,25.0,K,1.0,11,1957
466,1957-11-18,1,AL,103,MORGAN,TORNADO,25.0,K,1.0,11,1957
467,1957-11-18,1,AL,79,LAWRENCE,TORNADO,2.5,K,1.0,11,1957
468,1957-11-18,1,AL,29,CLEBURNE,TORNADO,25.0,K,1.0,11,1957
469,1957-11-18,1,AL,27,CLAY,TORNADO,25.0,K,2.0,11,1957
470,1957-11-18,1,AL,9,BLOUNT,TORNADO,250.0,K,4.0,11,1957
471,1957-11-18,1,AL,95,MARSHALL,TORNADO,250.0,K,4.0,11,1957
472,1957-12-19,1,AL,57,FAYETTE,TORNADO,2.5,K,1.0,12,1957
473,1957-12-19,1,AL,33,COLBERT,TORNADO,25.0,K,2.0,12,1957
474,1957-12-20,1,AL,21,CHILTON,TORNADO,250.0,K,1.0,12,1957
475,1957-12-20,1,AL,35,CONECUH,TORNADO,2.5,K,1.0,12,1957
476,1958-01-31,1,AL,59,FRANKLIN,TORNADO,2.5,K,2.0,1,1958
477,1958-02-06,1,AL,109,PIKE,TORNADO,25.0,K,2.0,2,1958
478,1958-02-26,1,AL,23,CHOCTAW,TORNADO,250.0,K,2.0,2,1958
479,1958-02-26,1,AL,53,ESCAMBIA,TORNADO,25.0,K,1.0,2,1958
480,1958-02-27,1,AL,101,MONTGOMERY,TORNADO,25.0,K,1.0,2,1958
481,1958-04-05,1,AL,103,MORGAN,TORNADO,2.5,K,1.0,4,1958
482,1958-04-05,1,AL,33,COLBERT,TORNADO,250.0,K,2.0,4,1958
483,1958-04-05,1,AL,79,LAWRENCE,TORNADO,250.0,K,2.0,4,1958
484,1958-04-05,1,AL,79,LAWRENCE,TORNADO,25.0,K,2.0,4,1958
485,1958-04-05,1,AL,83,LIMESTONE,TORNADO,250.0,K,2.0,4,1958
486,1958-04-05,1,AL,89,MADISON,TORNADO,25.0,K,1.0,4,1958
487,1958-04-05,1,AL,43,CULLMAN,TORNADO,250.0,K,1.0,4,1958
488,1958-04-05,1,AL,43,CULLMAN,TORNADO,25.0,K,2.0,4,1958
489,1958-04-06,1,AL,95,MARSHALL,TORNADO,250.0,K,3.0,4,1958
490,1958-04-06,1,AL,71,JACKSON,TORNADO,250.0,K,3.0,4,1958
491,1958-04-29,1,AL,73,JEFFERSON,TORNADO,25.0,K,1.0,4,1958
492,1958-04-29,1,AL,73,JEFFERSON,TORNADO,25.0,K,2.0,4,1958
493,1958-04-29,1,AL,21,CHILTON,TORNADO,2.5,K,0.0,4,1958
494,1958-04-29,1,AL,21,CHILTON,TORNADO,25.0,K,1.0,4,1958
495,1958-04-29,1,AL,55,ETOWAH,TORNADO,25.0,K,1.0,4,1958
496,1958-05-25,1,AL,103,MORGAN,TORNADO,25.0,K,2.0,5,1958
497,1985-04-14,1,AL,89,MADISON,TORNADO,25.0,K,1.0,4,1985
498,1985-05-01,1,AL,75,LAMAR,TORNADO,250.0,K,2.0,5,1985
499,1985-05-01,1,AL,3,BALDWIN,TORNADO,2.5,K,0.0,5,1985
500,1989-03-05,1,AL,109,PIKE,TORNADO,2.5,M,1.0,3,1989
501,1964-01-24,1,AL,117,SHELBY,TORNADO,250.0,K,4.0,1,1964
502,1964-01-24,1,AL,49,DEKALB,TORNADO,25.0,K,2.0,1,1964
503,1964-03-09,1,AL,59,FRANKLIN,TORNADO,250.0,K,3.0,3,1964
504,1964-03-09,1,AL,77,LAUDERDALE,TORNADO,250.0,K,3.0,3,1964
505,1964-03-25,1,AL,133,WINSTON,TORNADO,250.0,K,3.0,3,1964
506,1964-04-06,1,AL,23,CHOCTAW,TORNADO,25.0,K,1.0,4,1964
507,1964-04-07,1,AL,43,CULLMAN,TORNADO,250.0,K,2.0,4,1964
508,1964-04-07,1,AL,49,DEKALB,TORNADO,250.0,K,2.0,4,1964
509,1964-04-07,1,AL,49,DEKALB,TORNADO,25.0,K,1.0,4,1964
510,1964-04-07,1,AL,95,MARSHALL,TORNADO,25.0,K,1.0,4,1964
511,1964-04-07,1,AL,19,CHEROKEE,TORNADO,25.0,K,1.0,4,1964
512,1964-04-28,1,AL,115,ST. CLAIR,TORNADO,25.0,K,1.0,4,1964
513,1964-04-28,1,AL,15,CALHOUN,TORNADO,25.0,K,2.0,4,1964
514,1964-04-28,1,AL,121,TALLADEGA,TORNADO,25.0,K,3.0,4,1964
515,1964-04-28,1,AL,29,CLEBURNE,TORNADO,25.0,K,3.0,4,1964
516,1964-04-28,1,AL,123,TALLAPOOSA,TORNADO,25.0,K,1.0,4,1964
517,1964-04-28,1,AL,85,LOWNDES,TORNADO,250.0,K,2.0,4,1964
518,1964-07-09,1,AL,121,TALLADEGA,TORNADO,25.0,K,2.0,7,1964
519,1964-10-04,1,AL,35,CONECUH,TORNADO,2.5,K,1.0,10,1964
520,1964-10-04,1,AL,13,BUTLER,TORNADO,25.0,K,1.0,10,1964
521,1964-10-04,1,AL,5,BARBOUR,TORNADO,2.5,K,2.0,10,1964
522,1964-12-24,1,AL,13,BUTLER,TORNADO,25.0,K,2.0,12,1964
523,1964-12-24,1,AL,3,BALDWIN,TORNADO,25.0,K,2.0,12,1964
524,1964-12-24,1,AL,39,COVINGTON,TORNADO,25.0,K,0.0,12,1964
525,1964-12-26,1,AL,13,BUTLER,TORNADO,2.5,K,1.0,12,1964
526,1964-12-26,1,AL,113,RUSSELL,TORNADO,25.0,K,2.0,12,1964
527,1965-02-11,1,AL,33,COLBERT,TORNADO,25.0,K,2.0,2,1965
528,1965-02-11,1,AL,107,PICKENS,TORNADO,250.0,K,3.0,2,1965
529,1965-03-17,1,AL,33,COLBERT,TORNADO,250.0,K,3.0,3,1965
530,1965-03-17,1,AL,77,LAUDERDALE,TORNADO,250.0,K,3.0,3,1965
531,1988-05-16,1,AL,107,PICKENS,TORNADO,25.0,K,1.0,5,1988
532,1988-05-24,1,AL,91,MARENGO,TORNADO,0.0,K,1.0,5,1988
533,1973-12-26,1,AL,97,MOBILE,TORNADO,25.0,K,2.0,12,1973
534,1973-12-26,1,AL,121,TALLADEGA,TORNADO,25.0,K,2.0,12,1973
535,1973-12-29,1,AL,9,BLOUNT,TORNADO,0.25,K,1.0,12,1973
536,1973-12-29,1,AL,31,COFFEE,TORNADO,2.5,M,3.0,12,1973
537,1973-12-29,1,AL,45,DALE,TORNADO,2.5,M,3.0,12,1973
538,1973-12-29,1,AL,73,JEFFERSON,TORNADO,0.0,K,1.0,12,1973
539,1973-12-29,1,AL,49,DEKALB,TORNADO,250.0,K,2.0,12,1973
540,1973-12-29,1,AL,67,HENRY,TORNADO,2.5,M,3.0,12,1973
541,1973-12-30,1,AL,45,DALE,TORNADO,2.5,K,3.0,12,1973
542,1973-12-31,1,AL,3,BALDWIN,TORNADO,2.5,K,1.0,12,1973
543,1974-01-20,1,AL,109,PIKE,TORNADO,25.0,K,2.0,1,1974
544,1974-01-26,1,AL,111,RANDOLPH,TORNADO,250.0,K,3.0,1,1974
545,1974-01-28,1,AL,75,LAMAR,TORNADO,25.0,K,2.0,1,1974
546,1974-01-28,1,AL,57,FAYETTE,TORNADO,250.0,K,3.0,1,1974
547,1974-01-28,1,AL,69,HOUSTON,TORNADO,0.25,K,2.0,1,1974
548,1974-02-06,1,AL,3,BALDWIN,TORNADO,0.0,K,0.0,2,1974
549,1974-02-06,1,AL,69,HOUSTON,TORNADO,25.0,K,1.0,2,1974
550,1974-03-19,1,AL,3,BALDWIN,TORNADO,0.25,K,0.0,3,1974
551,1989-03-05,1,AL,17,CHAMBERS,TORNADO,2.5,M,2.0,3,1989
552,1989-03-05,1,AL,111,RANDOLPH,TORNADO,2.5,M,2.0,3,1989
553,1972-03-02,1,AL,129,WASHINGTON,TORNADO,2.5,K,2.0,3,1972
554,1975-03-29,1,AL,9,BLOUNT,TORNADO,25.0,K,1.0,3,1975
555,1975-04-02,1,AL,123,TALLAPOOSA,TORNADO,25.0,K,1.0,4,1975
556,1975-04-10,1,AL,53,ESCAMBIA,TORNADO,25.0,K,1.0,4,1975
557,1975-04-30,1,AL,53,ESCAMBIA,TORNADO,25.0,K,1.0,4,1975
558,1975-05-08,1,AL,95,MARSHALL,TORNADO,25.0,K,1.0,5,1975
559,1975-06-17,1,AL,35,CONECUH,TORNADO,0.0,K,0.0,6,1975
560,1975-10-17,1,AL,69,HOUSTON,TORNADO,25.0,K,1.0,10,1975
561,1975-10-17,1,AL,31,COFFEE,TORNADO,0.0,K,0.0,10,1975
562,1975-11-06,1,AL,97,MOBILE,TORNADO,25.0,K,1.0,11,1975
563,1975-11-06,1,AL,3,BALDWIN,TORNADO,25.0,K,0.0,11,1975
564,1976-01-13,1,AL,73,JEFFERSON,TORNADO,250.0,K,2.0,1,1976
565,1968-11-03,1,AL,97,MOBILE,TORNADO,250.0,K,3.0,11,1968
566,1968-11-03,1,AL,3,BALDWIN,TORNADO,250.0,K,3.0,11,1968
567,1968-11-03,1,AL,3,BALDWIN,TORNADO,250.0,K,3.0,11,1968
568,1968-11-03,1,AL,53,ESCAMBIA,TORNADO,250.0,K,3.0,11,1968
569,1968-11-17,1,AL,23,CHOCTAW,TORNADO,25.0,K,2.0,11,1968
570,1968-11-17,1,AL,21,CHILTON,TORNADO,2.5,M,3.0,11,1968
571,1968-11-17,1,AL,37,COOSA,TORNADO,2.5,M,3.0,11,1968
572,1968-12-27,1,AL,117,SHELBY,TORNADO,250.0,K,2.0,12,1968
573,1969-04-18,1,AL,109,PIKE,TORNADO,250.0,K,,4,1969
574,1969-04-18,1,AL,13,BUTLER,TORNADO,250.0,K,4.0,4,1969
575,1969-04-18,1,AL,41,CRENSHAW,TORNADO,250.0,K,4.0,4,1969
576,1969-04-18,1,AL,11,BULLOCK,TORNADO,250.0,K,4.0,4,1969
577,1969-05-17,1,AL,73,JEFFERSON,TORNADO,25.0,K,1.0,5,1969
578,1969-05-17,1,AL,109,PIKE,TORNADO,2.5,K,1.0,5,1969
579,1969-05-18,1,AL,41,CRENSHAW,TORNADO,25.0,K,2.0,5,1969
580,1969-05-18,1,AL,11,BULLOCK,TORNADO,25.0,K,1.0,5,1969
581,1969-05-18,1,AL,43,CULLMAN,TORNADO,25.0,K,1.0,5,1969
582,1969-06-29,1,AL,129,WASHINGTON,TORNADO,2.5,K,0.0,6,1969
583,1969-07-08,1,AL,3,BALDWIN,TORNADO,0.25,K,0.0,7,1969
584,1982-04-17,1,AL,77,LAUDERDALE,TORNADO,250.0,K,1.0,4,1982
585,1982-04-17,1,AL,83,LIMESTONE,TORNADO,250.0,K,1.0,4,1982
586,1982-04-17,1,AL,79,LAWRENCE,TORNADO,0.03,K,1.0,4,1982
587,1982-04-17,1,AL,89,MADISON,TORNADO,250.0,K,1.0,4,1982
588,1982-04-25,1,AL,97,MOBILE,TORNADO,250.0,K,3.0,4,1982
589,1982-04-25,1,AL,97,MOBILE,TORNADO,2.5,K,1.0,4,1982
590,1982-04-25,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,4,1982
591,1982-04-26,1,AL,75,LAMAR,TORNADO,250.0,K,3.0,4,1982
592,1982-04-26,1,AL,93,MARION,TORNADO,250.0,K,3.0,4,1982
593,1982-04-26,1,AL,1,AUTAUGA,TORNADO,250.0,K,1.0,4,1982
594,1982-04-26,1,AL,51,ELMORE,TORNADO,250.0,K,1.0,4,1982
595,1972-03-02,1,AL,53,ESCAMBIA,TORNADO,2.5,K,2.0,3,1972
596,1972-03-18,1,AL,97,MOBILE,TORNADO,25.0,K,1.0,3,1972
597,1972-04-22,1,AL,47,DALLAS,TORNADO,25.0,K,2.0,4,1972
598,1972-06-08,1,AL,53,ESCAMBIA,TORNADO,25.0,K,2.0,6,1972
599,1972-06-27,1,AL,95,MARSHALL,TORNADO,25.0,K,2.0,6,1972
600,1972-07-03,1,AL,109,PIKE,TORNADO,250.0,K,2.0,7,1972
601,1972-10-27,1,AL,73,JEFFERSON,TORNADO,250.0,K,2.0,10,1972
602,1972-11-13,1,AL,3,BALDWIN,TORNADO,25.0,K,2.0,11,1972
603,1972-12-15,1,AL,53,ESCAMBIA,TORNADO,2.5,K,2.0,12,1972
604,1973-01-26,1,AL,95,MARSHALL,TORNADO,25.0,K,2.0,1,1973
605,1973-03-16,1,AL,21,CHILTON,TORNADO,250.0,K,2.0,3,1973
606,1973-03-16,1,AL,119,SUMTER,TORNADO,250.0,K,1.0,3,1973
607,1973-03-16,1,AL,65,HALE,TORNADO,25.0,K,2.0,3,1973
608,1973-03-16,1,AL,65,HALE,TORNADO,250.0,K,2.0,3,1973
609,1973-03-16,1,AL,117,SHELBY,TORNADO,250.0,K,2.0,3,1973
610,1973-03-16,1,AL,115,ST. CLAIR,TORNADO,250.0,K,1.0,3,1973
611,1983-08-22,1,AL,7,BIBB,TORNADO,250.0,K,1.0,8,1983
612,1983-08-29,1,AL,65,HALE,TORNADO,2.5,K,1.0,8,1983
613,1983-11-14,1,AL,25,CLARKE,TORNADO,2.5,K,0.0,11,1983
614,1983-11-15,1,AL,43,CULLMAN,TORNADO,2.5,M,3.0,11,1983
615,1983-11-15,1,AL,9,BLOUNT,TORNADO,25.0,K,2.0,11,1983
616,1983-11-15,1,AL,125,TUSCALOOSA,TORNADO,25.0,K,2.0,11,1983
617,1983-11-15,1,AL,19,CHEROKEE,TORNADO,25.0,K,1.0,11,1983
618,1983-11-15,1,AL,3,BALDWIN,TORNADO,25.0,K,1.0,11,1983
619,1983-11-20,1,AL,53,ESCAMBIA,TORNADO,250.0,K,1.0,11,1983
620,1983-11-23,1,AL,57,FAYETTE,TORNADO,25.0,K,1.0,11,1983
621,1983-11-23,1,AL,131,WILCOX,TORNADO,250.0,K,2.0,11,1983
622,1983-11-23,1,AL,127,WALKER,TORNADO,25.0,K,2.0,11,1983
623,1978-04-18,1,AL,79,LAWRENCE,TORNADO,250.0,K,2.0,4,1978
624,1978-04-18,1,AL,27,CLAY,TORNADO,25.0,K,1.0,4,1978
625,1978-04-18,1,AL,85,LOWNDES,TORNADO,0.0,K,0.0,4,1978
626,1978-04-18,1,AL,99,MONROE,TORNADO,2.5,M,3.0,4,1978
627,1978-04-18,1,AL,37,COOSA,TORNADO,25.0,K,2.0,4,1978
628,1978-04-18,1,AL,31,COFFEE,TORNADO,25.0,K,0.0,4,1978
629,1978-04-18,1,AL,101,MONTGOMERY,TORNADO,250.0,K,1.0,4,1978
630,1978-04-24,1,AL,73,JEFFERSON,TORNADO,2.5,K,0.0,4,1978
631,1978-05-01,1,AL,47,DALLAS,TORNADO,2.5,M,2.0,5,1978
632,1978-05-01,1,AL,113,RUSSELL,TORNADO,250.0,K,2.0,5,1978
633,1978-05-03,1,AL,39,COVINGTON,TORNADO,25.0,K,1.0,5,1978
634,1984-05-03,1,AL,45,DALE,TORNADO,0.0,K,0.0,5,1984
635,1986-03-12,1,AL,107,PICKENS,TORNADO,2.5,M,3.0,3,1986
636,1986-03-12,1,AL,75,LAMAR,TORNADO,250.0,K,3.0,3,1986
637,1986-03-12,1,AL,93,MARION,TORNADO,250.0,K,3.0,3,1986
